vehicle_id,timestamp,engine_speed_rpm,vehicle_speed_kmh,engine_load_pct,accelerator_pedal_pct,coolant_temp_c,oil_pressure_kpa,fuel_rail_pressure_mpa,battery_voltage_v,maf_g_s,charging_status,dtc_flag,oil_pressure_below_manual_check,idle_out_of_target,fuel_rail_low_at_idle,cooling_high_demo_flag,operating_scenario
ISZ-025,2026-09-09 01:10:00,1492.0,37.2,67.6,61.8,90.7,304.0,47.6,27.08,80.1,Normal,0,0,0,0,0,Normal operation
ISZ-025,2026-09-09 01:20:00,2202.0,44.8,68.1,16.4,88.0,303.0,59.2,27.21,113.4,Normal,0,0,0,0,0,Normal operation
ISZ-025,2026-09-09 01:30:00,2276.0,62.8,57.2,44.5,91.1,351.6,59.4,27.42,72.9,Normal,0,0,0,0,0,Normal operation
ISZ-025,2026-09-09 01:40:00,1237.0,89.3,44.3,56.0,85.4,373.2,65.7,27.36,137.9,Normal,0,0,0,0,0,Normal operation
ISZ-025,2026-09-09 01:50:00,2098.0,31.2,68.9,28.5,82.5,307.3,80.5,27.79,125.2,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 06:00:00,538.0,0,21.0,0.9,90.1,229.7,37.7,28.52,21.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 06:10:00,537.0,0.8,11.6,2.3,80.7,262.1,26.8,28.22,15.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 06:20:00,553.0,1.7,31.3,1.5,88.4,227.3,27.2,27.87,8,Normal,0,0,1,0,0,Normal operation
ISZ-026,2026-09-08 06:30:00,549.0,0,17.3,7.5,90.4,245.0,27.3,26.42,8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 06:40:00,1411.0,66.0,56.6,67.1,90.8,347.1,80.1,27.41,77.2,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 06:50:00,1794.0,26.3,75.7,33.1,79.2,340.5,65.5,27.59,114.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 07:00:00,1558.0,60.0,58.6,71.6,89.4,311.1,54.6,26.26,111.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 07:10:00,1251.0,87.5,49.9,68.2,85.4,329.3,76.7,27.22,74.0,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 07:20:00,1950.0,59.8,55.1,57.9,98.8,311.3,65.4,27.29,99.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 07:30:00,1741.0,43.8,46.5,69.5,93.8,310.9,62.6,26.54,111.0,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 07:40:00,1049.0,35.0,82.4,47.1,82.3,245.0,57.7,26.44,92.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 07:50:00,2210.0,46.7,32.4,62.8,88.8,322.5,58.7,27.47,96.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 08:00:00,2085.0,56.1,76.5,47.1,83.9,327.0,93.7,26.84,59.2,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 08:10:00,1372.0,39.0,57.4,29.7,86.4,339.1,69.5,27.27,149.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 08:20:00,1472.0,51.7,65.3,73.1,86.0,314.6,60.5,26.78,78.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 08:30:00,1408.0,88.2,43.7,40.9,86.1,350.4,68.4,26.68,120.2,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 08:40:00,1891.0,67.6,37.7,32.7,85.1,336.4,70.6,27.44,109.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 08:50:00,897.0,65.3,56.6,54.6,87.0,282.0,64.2,27.63,84.2,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 09:00:00,1458.0,31.8,38.7,25.3,86.9,351.9,82.0,27.12,66.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 09:10:00,1003.0,9.9,51.7,64.1,86.4,346.0,60.1,27.06,74.0,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 09:20:00,814.0,40.5,54.8,60.2,83.9,338.9,60.5,27.52,121.3,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 09:30:00,1502.0,57.9,37.7,63.4,89.2,330.0,68.1,26.95,107.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 09:40:00,1499.0,23.8,50.1,55.4,87.3,348.5,71.6,27.26,97.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 09:50:00,1396.0,40.0,80.0,8,84.3,304.8,54.9,27.36,105.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 10:00:00,529.0,2.8,23.1,0.8,89.6,272.6,28.1,28.15,8,Normal,0,0,1,0,0,Normal operation
ISZ-026,2026-09-08 10:10:00,543.0,1.6,9.6,0.6,82.9,284.8,38.5,26.69,30.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 10:20:00,557.0,5.0,12.4,2.5,85.0,278.3,18.4,27.18,26.3,Normal,0,0,1,1,0,Normal operation
ISZ-026,2026-09-08 10:30:00,551.0,2.4,19.7,2.9,88.0,206.9,43.3,27.28,16.7,Normal,0,0,1,0,0,Normal operation
ISZ-026,2026-09-08 10:40:00,1279.0,56.5,38.6,31.2,89.5,348.5,60.4,27.14,88.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 10:50:00,1248.0,29.8,34.4,24.2,83.7,354.2,68.9,27.89,103.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 11:00:00,1348.0,65.0,42.9,30.2,91.5,315.9,55.8,27.54,73.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 11:10:00,1009.0,77.6,68.0,40.5,90.1,301.9,61.3,27.35,126.9,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 11:20:00,2365.0,13.7,28.9,25.5,86.4,347.9,60.6,27.26,87.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 11:30:00,1909.0,38.7,33.9,44.2,83.5,313.4,82.1,27.27,60.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 11:40:00,1508.0,65.5,34.6,92.0,82.7,356.8,64.2,27.4,89.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 11:50:00,1302.0,70.3,89.6,36.4,89.3,297.6,65.0,27.82,132.9,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 12:00:00,1241.0,60.6,45.8,20.4,87.6,303.1,49.0,26.78,101.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 12:10:00,2441.0,37.2,37.3,38.8,86.6,340.9,68.3,26.18,139.9,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 12:20:00,1959.0,49.6,65.1,54.2,86.3,330.3,57.2,26.76,81.9,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 12:30:00,2506.0,61.1,95,47.6,87.8,326.9,71.7,26.11,83.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 12:40:00,1695.0,75.5,86.9,54.2,84.8,287.8,70.5,26.94,115.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 12:50:00,1162.0,41.2,47.6,22.0,88.8,286.5,44.6,27.57,74.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 13:00:00,1302.0,41.9,66.8,23.2,89.1,357.5,68.2,26.86,85.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 13:10:00,1241.0,18.1,59.2,29.4,85.9,342.4,68.5,27.57,117.0,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 13:20:00,1381.0,34.4,44.3,86.9,91.7,347.6,73.0,27.57,128.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 13:30:00,1702.0,36.0,38.5,45.6,90.1,305.3,62.3,26.75,67.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 13:40:00,1581.0,36.9,75.0,37.7,94.9,293.5,59.6,27.81,88.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 13:50:00,1935.0,22.3,55.1,8,91.7,366.1,83.3,27.27,103.2,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 14:00:00,537.0,0,17.6,1.2,89.2,277.0,35.3,26.78,52.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 14:10:00,541.0,0,20.7,0.8,89.2,208.5,37.9,27.3,49.3,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 14:20:00,536.0,0,31.8,2.2,83.0,229.9,27.2,27.6,18.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 14:30:00,523.0,2.0,18.7,3.2,83.5,238.4,15.8,28.02,20.7,Normal,0,0,1,1,0,Normal operation
ISZ-026,2026-09-08 14:40:00,1244.0,32.3,70.6,35.8,82.9,356.7,73.8,27.88,102.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 14:50:00,1250.0,42.7,30.6,32.2,88.0,332.3,54.5,27.94,51.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 15:00:00,1490.0,74.4,81.8,51.5,92.1,361.1,71.0,27.26,104.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 15:10:00,1846.0,36.5,53.7,48.6,89.1,265.3,80.9,27.5,91.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 15:20:00,1033.0,35.9,51.9,33.3,89.2,364.5,68.4,27.37,86.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 15:30:00,1199.0,48.5,70.4,50.1,87.5,328.5,63.5,27.63,79.2,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 15:40:00,1270.0,47.4,44.6,36.0,88.7,269.7,64.2,27.02,108.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 15:50:00,1611.0,59.8,57.2,33.8,86.5,396.0,58.7,28.22,111.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 16:00:00,1459.0,46.6,77.4,37.5,82.1,333.4,61.7,26.62,108.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 16:10:00,1654.0,55.5,65.9,8,90.3,354.7,80.6,26.51,100.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 16:20:00,1344.0,51.6,38.1,51.4,84.9,325.7,73.8,27.16,97.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 16:30:00,1806.0,85.3,52.7,42.9,86.7,376.0,64.1,26.29,63.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 16:40:00,2132.0,59.7,51.3,38.7,82.3,352.2,58.9,27.82,82.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 16:50:00,1555.0,52.9,73.9,64.5,93.0,285.3,82.0,26.54,120.2,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 17:00:00,978.0,82.3,20,39.6,81.8,354.1,68.0,26.9,93.9,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 17:10:00,1869.0,39.5,62.5,49.0,91.0,347.2,66.0,26.76,74.2,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 17:20:00,1680.0,42.1,64.3,22.3,83.8,374.0,70.3,27.04,73.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 17:30:00,981.0,66.5,52.8,54.9,85.1,326.1,69.5,27.68,84.2,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 17:40:00,2513.0,63.9,44.1,11.1,95.4,348.4,56.3,26.12,74.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 17:50:00,969.0,55.6,57.7,55.6,84.6,340.6,62.3,27.79,92.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 18:00:00,539.0,1.9,17.6,0,81.4,239.5,25.7,27.17,14.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 18:10:00,532.0,1.7,25.9,4.6,92.1,214.9,45.1,26.99,27.9,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 18:20:00,538.0,0,16.8,1.5,84.6,282.6,44.2,27.12,69.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 18:30:00,555.0,1.5,14.2,2.7,89.2,254.9,21.0,26.96,37.2,Normal,0,0,1,1,0,Normal operation
ISZ-026,2026-09-08 18:40:00,1313.0,60.2,90.7,78.9,86.9,310.3,56.5,27.84,108.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 18:50:00,1363.0,57.2,62.9,56.7,84.9,354.8,72.5,27.2,107.3,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 19:00:00,2066.0,5,64.9,45.4,84.4,343.6,82.8,27.86,96.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 19:10:00,800,85.8,49.1,18.4,86.3,341.5,62.4,27.57,84.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 19:20:00,800,5,47.2,46.6,84.8,348.7,64.8,26.71,120.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 19:30:00,1914.0,43.3,72.0,53.5,81.1,347.8,60.9,27.21,96.9,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 19:40:00,1053.0,50.6,57.7,42.7,85.4,365.9,75.1,27.22,113.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 19:50:00,1659.0,53.7,27.7,86.3,84.5,355.2,62.6,26.9,94.9,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 20:00:00,1535.0,57.4,25.6,49.4,84.5,334.4,74.5,26.76,68.2,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 20:10:00,1773.0,44.0,51.6,47.5,87.2,354.9,69.5,27.34,124.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 20:20:00,1611.0,61.2,20,54.0,84.9,309.4,59.8,26.55,77.3,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 20:30:00,1097.0,41.2,60.1,53.0,86.1,310.9,94.4,27.28,50.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 20:40:00,1393.0,43.9,72.7,16.2,94.7,346.4,69.5,27.83,118.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 20:50:00,1320.0,48.2,84.4,37.4,88.1,366.5,68.1,27.28,78.0,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 21:00:00,1609.0,39.1,52.9,44.6,89.0,318.7,70.2,27.84,108.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 21:10:00,1526.0,38.8,43.2,30.7,90.1,320.7,64.8,26.79,89.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 21:20:00,1114.0,44.8,72.5,28.8,86.2,390.0,53.5,27.26,113.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 21:30:00,1015.0,57.5,57.4,52.3,85.1,344.9,65.7,26.99,79.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 21:40:00,1140.0,72.2,56.4,51.3,90.9,347.3,76.6,27.53,91.0,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 21:50:00,1126.0,44.8,58.5,27.4,82.1,348.0,55.6,27.94,105.9,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 22:00:00,544.0,0.9,5,0,86.8,230.2,37.8,27.24,8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 22:10:00,544.0,0,13.4,0.7,91.0,206.8,30.6,27.18,20.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 22:20:00,544.0,2.8,24.7,3.7,82.9,245.0,34.8,27.19,87.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 22:30:00,549.0,1.1,20.0,0,84.6,214.9,28.8,27.32,12.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 22:40:00,1719.0,79.6,38.6,53.1,87.4,312.6,51.4,27.44,60.3,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 22:50:00,1326.0,83.4,71.0,45.9,91.6,325.1,66.1,27.67,87.9,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 23:00:00,1956.0,51.7,50.6,86.6,85.9,331.7,53.8,28.14,145.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 23:10:00,1222.0,88.1,83.5,37.9,85.9,332.4,44.1,27.09,30.0,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 23:20:00,1924.0,41.9,67.0,62.1,86.5,321.8,69.5,27.52,140.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 23:30:00,1589.0,30.7,36.5,82.6,85.1,316.5,76.9,27.73,121.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 23:40:00,1551.0,36.1,71.3,54.8,89.6,319.1,65.3,27.22,108.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-08 23:50:00,2137.0,36.6,68.6,18.4,87.6,321.6,65.2,27.3,113.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 00:00:00,930.0,64.1,40.4,29.3,90.4,340.4,55.8,26.68,106.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 00:10:00,1536.0,59.9,57.2,42.6,87.6,354.3,63.6,27.04,128.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 00:20:00,1326.0,43.0,38.5,44.9,88.0,325.5,65.9,27.27,65.6,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 00:30:00,1682.0,50.6,85.8,13.0,82.3,339.8,66.3,26.38,92.7,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 00:40:00,2005.0,51.8,51.1,55.3,89.6,325.5,65.5,27.16,69.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 00:50:00,1645.0,66.0,23.5,37.3,89.6,380.0,77.8,27.35,63.8,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 01:00:00,903.0,66.8,89.2,43.9,83.8,331.3,65.1,26.64,109.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 01:10:00,1453.0,46.7,41.1,41.4,90.3,373.3,68.6,26.71,63.4,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 01:20:00,2088.0,76.5,44.9,33.5,86.0,325.5,47.3,28.13,75.5,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 01:30:00,846.0,41.9,86.8,56.2,86.3,342.5,64.1,26.78,83.1,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 01:40:00,1355.0,38.4,50.9,52.6,83.8,341.4,66.1,27.55,93.3,Normal,0,0,0,0,0,Normal operation
ISZ-026,2026-09-09 01:50:00,1336.0,54.1,52.9,71.1,89.5,270.2,60.1,27.19,83.3,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 06:00:00,554.0,1.1,19.2,1.6,82.0,283.9,40.6,26.47,26.5,Normal,0,0,1,0,0,Normal operation
ISZ-027,2026-09-08 06:10:00,527.0,1.4,19.0,3.8,91.8,239.3,32.4,27.26,8,Normal,0,0,1,0,0,Normal operation
ISZ-027,2026-09-08 06:20:00,534.0,0.7,13.3,2.6,86.7,187.4,30.0,27.07,25.8,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 06:30:00,546.0,0,17.0,2.1,90.3,284.8,22.1,26.97,44.4,Normal,0,0,0,1,0,Normal operation
ISZ-027,2026-09-08 06:40:00,1086.0,48.1,61.4,39.7,81.9,286.6,74.0,28.32,106.7,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 06:50:00,1776.0,55.3,50.4,30.7,90.6,383.6,61.9,26.93,111.7,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 07:00:00,1517.0,43.6,68.0,48.6,90.9,325.3,47.7,28.02,39.8,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 07:10:00,1330.0,33.9,28.8,8,89.8,322.9,59.6,26.69,136.2,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 07:20:00,1777.0,84.1,40.6,41.0,83.1,310.3,66.2,27.67,80.6,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 07:30:00,2545.0,21.4,33.0,60.3,85.2,337.9,61.3,27.07,110.8,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 07:40:00,1971.0,48.1,49.3,34.6,87.4,295.7,67.7,27.51,116.4,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 07:50:00,1636.0,41.6,31.7,57.0,85.0,344.4,65.1,26.05,86.4,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 08:00:00,1272.0,32.5,71.5,66.8,90.2,356.1,50.7,27.33,83.0,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 08:10:00,1346.0,75.6,75.4,39.7,87.3,316.7,65.1,26.94,128.3,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 08:20:00,1825.0,34.9,54.3,35.8,77.5,328.8,58.2,27.5,117.4,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 08:30:00,1733.0,60.4,69.7,68.4,91.3,362.3,68.5,26.64,108.7,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 08:40:00,2341.0,39.7,64.6,45.0,89.0,321.8,78.9,27.59,95.2,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 08:50:00,1514.0,43.8,45.8,54.9,81.1,314.2,60.5,26.22,110.1,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 09:00:00,1958.0,72.2,51.2,44.8,93.5,296.8,66.8,26.95,138.4,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 09:10:00,1311.0,51.7,53.0,19.4,89.1,335.0,76.3,26.68,69.8,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 09:20:00,1497.0,45.2,50.6,51.5,85.0,316.3,58.8,27.22,133.2,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 09:30:00,1525.0,54.9,41.2,27.1,92.9,344.4,74.5,26.75,105.1,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 09:40:00,1297.0,46.1,40.7,21.8,83.0,295.3,61.0,27.77,107.6,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 09:50:00,1656.0,85.2,50.9,55.7,90.6,309.1,62.4,27.74,91.2,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 10:00:00,557.0,0,21.8,3.7,85.1,225.1,27.0,27.06,8,Normal,0,0,1,0,0,Normal operation
ISZ-027,2026-09-08 10:10:00,540.0,3.8,27.2,3.4,80.5,286.6,25.1,27.95,26.9,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 10:20:00,533.0,1.5,5,0.9,88.0,280.7,32.0,27.31,70.2,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 10:30:00,548.0,0,21.9,2.2,85.1,258.9,44.9,26.75,38.4,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 10:40:00,1491.0,55.5,57.2,20.4,88.0,376.1,61.9,27.08,132.2,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 10:50:00,991.0,65.6,42.5,28.7,91.4,365.4,57.7,27.24,111.3,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 11:00:00,1549.0,39.3,65.1,57.0,85.8,352.1,64.0,27.67,130.4,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 11:10:00,822.0,53.9,85.3,33.5,84.0,309.6,64.9,27.12,76.9,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 11:20:00,1415.0,13.5,89.9,26.5,94.4,360.1,54.0,26.73,94.1,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 11:30:00,1564.0,40.1,25.9,41.3,91.0,309.1,58.1,26.77,119.1,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 11:40:00,1747.0,88.1,61.5,44.3,86.4,364.7,71.5,26.38,46.7,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 11:50:00,1517.0,39.9,73.0,38.1,87.1,355.0,68.1,27.66,120.2,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 12:00:00,1566.0,34.3,70.9,8,89.3,335.3,68.2,26.79,88.8,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 12:10:00,1647.0,79.8,62.1,8,84.9,272.6,60.8,27.07,60.4,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 12:20:00,1560.0,36.8,61.5,66.1,91.4,346.8,44.9,28.04,137.9,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 12:30:00,1383.0,47.1,29.1,29.7,88.9,318.4,57.9,27.45,75.1,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 12:40:00,1268.0,66.8,74.6,24.6,82.9,361.7,63.8,28.04,113.0,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 12:50:00,1853.0,31.8,70.3,33.5,85.6,295.5,63.3,27.11,131.6,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 13:00:00,1504.0,35.7,86.0,48.2,84.5,336.2,65.1,26.57,91.7,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 13:10:00,1932.0,37.9,62.8,28.0,87.8,323.8,69.8,27.47,130.9,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 13:20:00,1486.0,66.0,77.3,49.7,90.1,374.0,57.7,26.66,71.4,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 13:30:00,1474.0,76.8,55.2,61.2,89.5,331.3,66.9,27.2,111.2,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 13:40:00,1460.0,65.9,38.1,66.5,85.4,301.3,61.9,26.61,117.8,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 13:50:00,1730.0,37.7,67.5,53.6,90.5,304.2,70.3,26.98,102.0,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 14:00:00,537.0,3.3,24.0,0,81.6,197.0,40.6,26.41,8,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 14:10:00,536.0,0,11.0,1.6,90.4,266.4,45.6,27.22,8,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 14:20:00,516.0,0.6,27.1,2.0,90.8,241.7,23.6,26.96,40.2,Normal,0,0,1,1,0,Normal operation
ISZ-027,2026-09-08 14:30:00,541.0,2.3,24.5,4.8,90.2,220.1,26.6,26.78,68.5,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 14:40:00,1793.0,71.0,60.2,60.5,84.6,326.1,72.7,27.23,181.9,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 14:50:00,1821.0,95,72.5,60.3,87.9,333.4,60.8,27.29,85.8,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 15:00:00,1769.0,95,50.5,35.5,93.8,324.2,67.2,26.65,83.0,Normal,0,0,0,0,0,Normal operation
ISZ-027,2026-09-08 15:10:00,1426.0,52.0,55.7,63.8,87.2,308.4,58.5,26.84,53.6,Normal,0,0,0,0,0,Normal operation
